Znumber,rank_id,confidence,center_distance,file,mol_pred_loaded,sanitization,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,all_pass
Z317663344,2,0.54,1.6031201732702267,results_ipab/Z317663344/rank2_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,3,0.56,4.411334887959406,results_ipab/Z317663344/rank3_confidence-0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,4,0.6,2.21958211925077,results_ipab/Z317663344/rank4_confidence-0.60.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,5,0.67,5.041906371904693,results_ipab/Z317663344/rank5_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,6,1.69,1.5956596423716152,results_ipab/Z317663344/rank6_confidence-1.69.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,7,1.85,1.9103805023854803,results_ipab/Z317663344/rank7_confidence-1.85.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,8,2.26,1.956475939725289,results_ipab/Z317663344/rank8_confidence-2.26.sdf,1,1,1,1,1,1,1,1,1,1
Z317663344,9,2.45,1.9903051958276616,results_ipab/Z317663344/rank9_confidence-2.45.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,10,4.21,44.20245749403128,results_ipab/Z320075170/rank10_confidence-4.21.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,1,0.2,3.7087465746770327,results_ipab/Z320075170/rank1_confidence-0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,2,0.22,4.338421411237623,results_ipab/Z320075170/rank2_confidence-0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,3,0.48,2.75376704228786,results_ipab/Z320075170/rank3_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,4,0.49,2.0132403372346,results_ipab/Z320075170/rank4_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,5,0.57,3.585705501332112,results_ipab/Z320075170/rank5_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,6,0.62,2.2993193195082493,results_ipab/Z320075170/rank6_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,7,0.66,2.0090342741550367,results_ipab/Z320075170/rank7_confidence-0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,8,0.98,1.2245676196967907,results_ipab/Z320075170/rank8_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z320075170,9,1.04,1.1355596479451229,results_ipab/Z320075170/rank9_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,10,2.44,2.083543610199692,results_ipab/Z32811942/rank10_confidence-2.44.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,1,0.76,1.200305496985555,results_ipab/Z32811942/rank1_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,2,0.86,1.7993905946366795,results_ipab/Z32811942/rank2_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,3,0.9,1.3068663858787877,results_ipab/Z32811942/rank3_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,4,1.18,4.559374571567863,results_ipab/Z32811942/rank4_confidence-1.18.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,5,1.38,2.073909081790254,results_ipab/Z32811942/rank5_confidence-1.38.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,6,1.39,4.594888081198623,results_ipab/Z32811942/rank6_confidence-1.39.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,7,1.8,4.510499399365576,results_ipab/Z32811942/rank7_confidence-1.80.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,8,2.14,2.6527156509205856,results_ipab/Z32811942/rank8_confidence-2.14.sdf,1,1,1,1,1,1,1,1,1,1
Z32811942,9,2.29,2.401760505479672,results_ipab/Z32811942/rank9_confidence-2.29.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,10,1.41,1.498118826374102,results_ipab/Z328656306/rank10_confidence-1.41.sdf,1,1,1,1,1,0,1,1,0,0
Z328656306,1,0.15,1.665235692346102,results_ipab/Z328656306/rank1_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,2,0.14,1.707630451998969,results_ipab/Z328656306/rank2_confidence0.14.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,3,0.13,1.5701485981892658,results_ipab/Z328656306/rank3_confidence0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,4,0.02,1.6102049711043005,results_ipab/Z328656306/rank4_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,5,0.28,2.663912189940659,results_ipab/Z328656306/rank5_confidence-0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,6,0.75,1.297192373975656,results_ipab/Z328656306/rank6_confidence-0.75.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,7,0.78,1.423502432635322,results_ipab/Z328656306/rank7_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,8,0.81,1.37905616915348,results_ipab/Z328656306/rank8_confidence-0.81.sdf,1,1,1,1,1,1,1,1,1,1
Z328656306,9,0.82,1.2799377482129526,results_ipab/Z328656306/rank9_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,10,3.45,4.318827350864188,results_ipab/Z33270206/rank10_confidence-3.45.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,1,0.04,3.3386416419782337,results_ipab/Z33270206/rank1_confidence0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,2,0.16,3.496807078533529,results_ipab/Z33270206/rank2_confidence-0.16.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,3,0.9,1.4807976413921131,results_ipab/Z33270206/rank3_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,4,0.9,1.6274543203757306,results_ipab/Z33270206/rank4_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,5,1.68,3.1409352938537376,results_ipab/Z33270206/rank5_confidence-1.68.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,6,2.07,4.32844253030794,results_ipab/Z33270206/rank6_confidence-2.07.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,7,2.41,3.68078427330486,results_ipab/Z33270206/rank7_confidence-2.41.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,8,2.82,4.35535274039124,results_ipab/Z33270206/rank8_confidence-2.82.sdf,1,1,1,1,1,1,1,1,1,1
Z33270206,9,3.07,4.523215680844593,results_ipab/Z33270206/rank9_confidence-3.07.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,10,1.12,4.472308633425418,results_ipab/Z332936670/rank10_confidence-1.12.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,1,0.28,1.4665545965215576,results_ipab/Z332936670/rank1_confidence0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,2,0.15,1.511512370146035,results_ipab/Z332936670/rank2_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,3,0.06,1.4307157971262507,results_ipab/Z332936670/rank3_confidence-0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,4,0.11,1.645459276559288,results_ipab/Z332936670/rank4_confidence-0.11.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,5,0.13,1.6190030494847738,results_ipab/Z332936670/rank5_confidence-0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,6,0.94,4.672185631279178,results_ipab/Z332936670/rank6_confidence-0.94.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,7,0.95,4.719583347633761,results_ipab/Z332936670/rank7_confidence-0.95.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,8,0.96,4.891528316844973,results_ipab/Z332936670/rank8_confidence-0.96.sdf,1,1,1,1,1,1,1,1,1,1
Z332936670,9,1.04,4.90610277956685,results_ipab/Z332936670/rank9_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,10,1.91,2.652277071592301,results_ipab/Z336559962/rank10_confidence-1.91.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,1,0.45,1.1667280193987524,results_ipab/Z336559962/rank1_confidence-0.45.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,2,0.48,1.962142112856691,results_ipab/Z336559962/rank2_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,3,0.58,1.917024714748502,results_ipab/Z336559962/rank3_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,4,1.02,3.0152055342032176,results_ipab/Z336559962/rank4_confidence-1.02.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,5,1.4,4.09360481474574,results_ipab/Z336559962/rank5_confidence-1.40.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,6,1.46,4.10314110801222,results_ipab/Z336559962/rank6_confidence-1.46.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,7,1.52,4.016329402800188,results_ipab/Z336559962/rank7_confidence-1.52.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,8,1.59,4.441031557466772,results_ipab/Z336559962/rank8_confidence-1.59.sdf,1,1,1,1,1,1,1,1,1,1
Z336559962,9,1.83,3.949810465834816,results_ipab/Z336559962/rank9_confidence-1.83.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,10,1.25,1.3266158038839866,results_ipab/Z340444884/rank10_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,1,0.01,1.954392477411136,results_ipab/Z340444884/rank1_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,2,0.47,1.3950408306698256,results_ipab/Z340444884/rank2_confidence-0.47.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,3,0.59,2.1928217798993423,results_ipab/Z340444884/rank3_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,4,0.66,1.4689434238224277,results_ipab/Z340444884/rank4_confidence-0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,5,0.66,2.0603201117333287,results_ipab/Z340444884/rank5_confidence-0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,6,0.71,1.7501150330953326,results_ipab/Z340444884/rank6_confidence-0.71.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,7,0.78,1.7855992504745826,results_ipab/Z340444884/rank7_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,8,0.85,1.6664144545622142,results_ipab/Z340444884/rank8_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z340444884,9,1.07,2.979658667476372,results_ipab/Z340444884/rank9_confidence-1.07.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,10,0.64,3.728151565075415,results_ipab/Z340480810/rank10_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,1,0.19,2.782023342193152,results_ipab/Z340480810/rank1_confidence0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,2,0.02,1.4165265761907464,results_ipab/Z340480810/rank2_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,3,0.02,1.97116582181856,results_ipab/Z340480810/rank3_confidence-0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,4,0.04,1.9853216300425784,results_ipab/Z340480810/rank4_confidence-0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,5,0.04,2.499525114039537,results_ipab/Z340480810/rank5_confidence-0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,6,0.38,3.94190428122733,results_ipab/Z340480810/rank6_confidence-0.38.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,7,0.38,3.737471510328161,results_ipab/Z340480810/rank7_confidence-0.38.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,8,0.39,3.92587017925006,results_ipab/Z340480810/rank8_confidence-0.39.sdf,1,1,1,1,1,1,1,1,1,1
Z340480810,9,0.4,3.883288425802063,results_ipab/Z340480810/rank9_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,10,1.21,0.6841081120329663,results_ipab/Z354514576/rank10_confidence-1.21.sdf,1,1,1,1,1,1,1,1,0,0
Z354514576,1,0.02,1.7453215287178498,results_ipab/Z354514576/rank1_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,2,0.19,2.071710816320439,results_ipab/Z354514576/rank2_confidence-0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,3,0.21,1.5429811048139532,results_ipab/Z354514576/rank3_confidence-0.21.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,4,0.43,1.1496292738627685,results_ipab/Z354514576/rank4_confidence-0.43.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,5,0.64,0.7181453972284947,results_ipab/Z354514576/rank5_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,6,0.72,0.8985265563873917,results_ipab/Z354514576/rank6_confidence-0.72.sdf,1,1,1,1,1,1,1,1,0,0
Z354514576,7,0.72,1.0387641827173295,results_ipab/Z354514576/rank7_confidence-0.72.sdf,1,1,1,1,1,1,1,1,0,0
Z354514576,8,0.93,42.28802595581123,results_ipab/Z354514576/rank8_confidence-0.93.sdf,1,1,1,1,1,1,1,1,1,1
Z354514576,9,1.0,0.8065236225248354,results_ipab/Z354514576/rank9_confidence-1.00.sdf,1,1,1,1,1,1,1,1,0,0
Z357857984,10,1.91,1.4587597066511369,results_ipab/Z357857984/rank10_confidence-1.91.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,1,0.26,2.1869675351273505,results_ipab/Z357857984/rank1_confidence-0.26.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,2,0.62,0.6168155077973635,results_ipab/Z357857984/rank2_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,3,0.66,2.3769299563779414,results_ipab/Z357857984/rank3_confidence-0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,4,0.8,0.5658387209731378,results_ipab/Z357857984/rank4_confidence-0.80.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,5,0.94,2.006903952700011,results_ipab/Z357857984/rank5_confidence-0.94.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,6,1.08,1.0169717159651774,results_ipab/Z357857984/rank6_confidence-1.08.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,7,1.68,3.1441250574652324,results_ipab/Z357857984/rank7_confidence-1.68.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,8,1.79,3.0856204847836013,results_ipab/Z357857984/rank8_confidence-1.79.sdf,1,1,1,1,1,1,1,1,1,1
Z357857984,9,1.88,2.4792601444514117,results_ipab/Z357857984/rank9_confidence-1.88.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,10,1.43,2.6067672332209613,results_ipab/Z359435986/rank10_confidence-1.43.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,1,0.77,2.755424071848791,results_ipab/Z359435986/rank1_confidence-0.77.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,2,1.08,0.4147050029815297,results_ipab/Z359435986/rank2_confidence-1.08.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,3,1.2,2.330280370270042,results_ipab/Z359435986/rank3_confidence-1.20.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,4,1.25,1.4218674769444437,results_ipab/Z359435986/rank4_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,5,1.27,2.656944158777835,results_ipab/Z359435986/rank5_confidence-1.27.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,6,1.28,1.9952079064876207,results_ipab/Z359435986/rank6_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,7,1.3,2.360183676844958,results_ipab/Z359435986/rank7_confidence-1.30.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,8,1.3,2.051360913222785,results_ipab/Z359435986/rank8_confidence-1.30.sdf,1,1,1,1,1,1,1,1,1,1
Z359435986,9,1.3,2.6018148171587097,results_ipab/Z359435986/rank9_confidence-1.30.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,10,3.36,42.756968229490745,results_ipab/Z362690030/rank10_confidence-3.36.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,1,0.18,1.8432080081351363,results_ipab/Z362690030/rank1_confidence-0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,2,0.4,1.413529851502511,results_ipab/Z362690030/rank2_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,3,0.42,1.6452987236101002,results_ipab/Z362690030/rank3_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,4,0.76,0.8397520884414565,results_ipab/Z362690030/rank4_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,5,0.88,2.43910572318679,results_ipab/Z362690030/rank5_confidence-0.88.sdf,1,1,1,1,1,1,1,1,0,0
Z362690030,6,1.45,2.3094055723963978,results_ipab/Z362690030/rank6_confidence-1.45.sdf,1,1,1,1,1,1,1,1,1,1
Z362690030,7,2.14,2.2956692443215085,results_ipab/Z362690030/rank7_confidence-2.14.sdf,1,1,1,1,1,1,1,1,0,0
Z362690030,8,2.45,2.532226899029036,results_ipab/Z362690030/rank8_confidence-2.45.sdf,1,1,1,1,1,1,1,1,0,0
Z362690030,9,2.95,2.5061371798789693,results_ipab/Z362690030/rank9_confidence-2.95.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,10,3.22,2.593167285932392,results_ipab/Z364980030/rank10_confidence-3.22.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,1,0.04,2.6440953311306763,results_ipab/Z364980030/rank1_confidence-0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,2,0.64,1.9668901446711824,results_ipab/Z364980030/rank2_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,3,0.64,2.538150182622559,results_ipab/Z364980030/rank3_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,4,0.86,2.9010067100737524,results_ipab/Z364980030/rank4_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,5,1.05,0.8535990944580621,results_ipab/Z364980030/rank5_confidence-1.05.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,6,1.13,2.84844976883439,results_ipab/Z364980030/rank6_confidence-1.13.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,7,1.34,1.403216021480642,results_ipab/Z364980030/rank7_confidence-1.34.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,8,1.72,2.913829851209833,results_ipab/Z364980030/rank8_confidence-1.72.sdf,1,1,1,1,1,1,1,1,1,1
Z364980030,9,2.92,3.477211099891131,results_ipab/Z364980030/rank9_confidence-2.92.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,10,1.26,1.9893514717051064,results_ipab/Z365063240/rank10_confidence-1.26.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,1,0.22,2.8863252301480933,results_ipab/Z365063240/rank1_confidence-0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,2,0.55,0.677176810187047,results_ipab/Z365063240/rank2_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,3,0.86,0.3950149178439939,results_ipab/Z365063240/rank3_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,4,0.89,0.5007070765087767,results_ipab/Z365063240/rank4_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,5,0.89,0.5015450324298115,results_ipab/Z365063240/rank5_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,6,0.9,0.426099648774163,results_ipab/Z365063240/rank6_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,7,0.91,0.5838300650150391,results_ipab/Z365063240/rank7_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,8,0.97,0.6774856860307463,results_ipab/Z365063240/rank8_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z365063240,9,1.25,1.1556300955637648,results_ipab/Z365063240/rank9_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,1,0.01,1.4543504535429483,results_ipab/Z365246124/rank1_confidence-0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,2,0.08,1.4044461940942996,results_ipab/Z365246124/rank2_confidence-0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,3,0.21,1.4577405240621022,results_ipab/Z365246124/rank3_confidence-0.21.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,4,0.25,1.6076704773352863,results_ipab/Z365246124/rank4_confidence-0.25.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,5,0.53,1.3329098050041346,results_ipab/Z365246124/rank5_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,6,0.54,0.9175747903142526,results_ipab/Z365246124/rank6_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,7,0.61,0.9422958584203572,results_ipab/Z365246124/rank7_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,8,0.75,4.170625819069955,results_ipab/Z365246124/rank8_confidence-0.75.sdf,1,1,1,1,1,1,1,1,1,1
Z365246124,9,1.52,2.765241648215704,results_ipab/Z365246124/rank9_confidence-1.52.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,10,1.93,2.205922427899934,results_ipab/Z368201138/rank10_confidence-1.93.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,1,0.23,2.2535021015293237,results_ipab/Z368201138/rank1_confidence-0.23.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,2,0.4,0.8556322719576532,results_ipab/Z368201138/rank2_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,3,0.42,2.3154707183323144,results_ipab/Z368201138/rank3_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,4,0.44,4.505214803725969,results_ipab/Z368201138/rank4_confidence-0.44.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,5,0.51,1.4665208267248595,results_ipab/Z368201138/rank5_confidence-0.51.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,6,0.54,4.64387663221605,results_ipab/Z368201138/rank6_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,7,0.68,4.432266542082432,results_ipab/Z368201138/rank7_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,8,0.85,4.671004079790287,results_ipab/Z368201138/rank8_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z368201138,9,0.97,2.10377462750541,results_ipab/Z368201138/rank9_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,10,1.84,1.5683504095984089,results_ipab/Z368894682/rank10_confidence-1.84.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,1,0.47,0.8309293209763983,results_ipab/Z368894682/rank1_confidence-0.47.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,2,0.53,0.7853320770047232,results_ipab/Z368894682/rank2_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,3,0.56,0.8368412818383328,results_ipab/Z368894682/rank3_confidence-0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,4,0.57,0.8239209693259397,results_ipab/Z368894682/rank4_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,5,0.58,0.8759084867925505,results_ipab/Z368894682/rank5_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,6,0.59,0.616413125980297,results_ipab/Z368894682/rank6_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,7,0.59,0.6403769382879705,results_ipab/Z368894682/rank7_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,8,0.62,0.7986277077381402,results_ipab/Z368894682/rank8_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z368894682,9,1.68,1.6959444118875744,results_ipab/Z368894682/rank9_confidence-1.68.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,10,1.28,1.763119175145606,results_ipab/Z369933958/rank10_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,1,0.19,1.803800621159124,results_ipab/Z369933958/rank1_confidence0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,2,0.37,1.1724631739554212,results_ipab/Z369933958/rank2_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,3,0.56,1.242401768423908,results_ipab/Z369933958/rank3_confidence-0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,4,0.58,1.200114059104499,results_ipab/Z369933958/rank4_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,5,0.59,1.7202409270594154,results_ipab/Z369933958/rank5_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,6,0.63,2.463599685791185,results_ipab/Z369933958/rank6_confidence-0.63.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,7,0.73,1.637935149974059,results_ipab/Z369933958/rank7_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,8,0.97,1.809862303807208,results_ipab/Z369933958/rank8_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z369933958,9,1.15,1.572548872747855,results_ipab/Z369933958/rank9_confidence-1.15.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,1,0.34,0.4634111029589752,results_ipab/Z373317194/rank1_confidence-0.34.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,2,0.39,1.0654013557420523,results_ipab/Z373317194/rank2_confidence-0.39.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,3,0.56,0.4291095354653417,results_ipab/Z373317194/rank3_confidence-0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,4,0.6,0.388330094485888,results_ipab/Z373317194/rank4_confidence-0.60.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,5,0.6,0.4137505676328515,results_ipab/Z373317194/rank5_confidence-0.60.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,6,0.75,0.3275401086287592,results_ipab/Z373317194/rank6_confidence-0.75.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,7,1.16,0.3007244562770396,results_ipab/Z373317194/rank7_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,8,1.18,0.3044883990189819,results_ipab/Z373317194/rank8_confidence-1.18.sdf,1,1,1,1,1,1,1,1,1,1
Z373317194,9,1.42,1.358532863159636,results_ipab/Z373317194/rank9_confidence-1.42.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,10,2.1,0.5342481409447933,results_ipab/Z373353716/rank10_confidence-2.10.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,1,0.11,0.8666789533827534,results_ipab/Z373353716/rank1_confidence-0.11.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,2,0.24,0.974422998878784,results_ipab/Z373353716/rank2_confidence-0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,3,0.73,1.6455554783710686,results_ipab/Z373353716/rank3_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,4,0.76,1.7610751550257886,results_ipab/Z373353716/rank4_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,5,1.11,0.5227736137418075,results_ipab/Z373353716/rank5_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z373353716,6,1.54,0.5171915983695312,results_ipab/Z373353716/rank6_confidence-1.54.sdf,1,1,1,1,1,1,1,1,1,1
